time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.moe_gate.min,time_stats.moe_gate.max,time_stats.moe_gate.mean,time_stats.moe_gate.median,time_stats.moe_gate.std,time_stats.moe_linear.min,time_stats.moe_linear.max,time_stats.moe_linear.mean,time_stats.moe_linear.median,time_stats.moe_linear.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,num_experts,top_k,num_tokens,num_tensor_parallel_workers
0.137,0.14100000000000001,0.13861904761904764,0.138,0.0008984743935292011,0.064,0.065,0.0645,0.0645,0.0005000000000000004,0.227,0.23,0.22915000000000005,0.229,0.0009096702699330135,0.018000000000000002,0.019,0.018650000000000007,0.019,0.0004769696007084717,0.20800000000000002,0.211,0.2097,0.21,0.0007810249675906631,0.079,0.08,0.07905,0.079,0.00021794494717703385,0.043000000000000003,0.043000000000000003,0.04300000000000001,0.043000000000000003,6.938893903907228e-18,0.295,0.3,0.2971,0.297,0.0011357816691600557,0.024,0.025,0.024100000000000003,0.024,0.00030000000000000024,64,4,4096,1536,151936,128,8,3232,4
0.137,0.14,0.1380952380952381,0.138,0.0008109231602822103,0.063,0.064,0.0635,0.0635,0.0005000000000000004,0.227,0.3,0.23169999999999996,0.228,0.015684705926474998,0.018000000000000002,0.019,0.018400000000000007,0.018000000000000002,0.0004898979485566343,0.20800000000000002,0.21,0.20885000000000004,0.209,0.0006538348415310907,0.078,0.079,0.07830000000000001,0.078,0.0004582575694955844,0.043000000000000003,0.043000000000000003,0.04300000000000001,0.043000000000000003,6.938893903907228e-18,0.279,0.28300000000000003,0.28145000000000003,0.28200000000000003,0.0011169153951844349,0.023,0.024,0.023250000000000003,0.023,0.00043301270189221973,64,4,4096,1536,151936,128,8,3200,4
0.134,0.138,0.1358571428571429,0.136,0.0009897433186107879,0.062,0.063,0.062349999999999996,0.062,0.0004769696007084733,0.227,0.301,0.23915000000000003,0.228,0.025988988052634904,0.018000000000000002,0.019,0.018100000000000005,0.018000000000000002,0.0002999999999999992,0.20800000000000002,0.21,0.209,0.209,0.0006324555320336676,0.078,0.079,0.07805000000000002,0.078,0.00021794494717703385,0.043000000000000003,0.043000000000000003,0.04300000000000001,0.043000000000000003,6.938893903907228e-18,0.293,0.296,0.29435,0.294,0.0010136567466356653,0.023,0.024,0.023250000000000003,0.023,0.00043301270189221973,64,4,4096,1536,151936,128,8,3168,4
0.133,0.135,0.13447619047619044,0.135,0.0006632565846278158,0.061,0.061,0.060999999999999985,0.061,1.3877787807814457e-17,0.227,0.3,0.23149999999999998,0.228,0.015736899313397154,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.20800000000000002,0.21,0.20875000000000005,0.209,0.0006982120021884358,0.077,0.078,0.07705,0.077,0.00021794494717703385,0.043000000000000003,0.043000000000000003,0.04300000000000001,0.043000000000000003,6.938893903907228e-18,0.28200000000000003,0.28400000000000003,0.28290000000000004,0.28300000000000003,0.0007681145747868615,0.023,0.024,0.023050000000000005,0.023,0.00021794494717703388,64,4,4096,1536,151936,128,8,3136,4
0.132,0.135,0.13333333333333333,0.133,0.0006424160744396216,0.06,0.061,0.06055000000000001,0.061,0.0004974937185533104,0.227,0.229,0.22835,0.228,0.0005722761571129803,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.20800000000000002,0.21,0.20935,0.209,0.0006538348415310958,0.075,0.076,0.0752,0.075,0.00040000000000000034,0.042,0.043000000000000003,0.04295000000000001,0.043000000000000003,0.00021794494717703385,0.28600000000000003,0.29,0.28774999999999995,0.28800000000000003,0.001134680571791002,0.023,0.024,0.023100000000000002,0.023,0.00030000000000000024,64,4,4096,1536,151936,128,8,3104,4
0.129,0.132,0.13052380952380954,0.131,0.0007939681905015753,0.059000000000000004,0.06,0.059550000000000006,0.06,0.0004974937185533069,0.225,0.297,0.22935,0.226,0.015534719179953008,0.017,0.018000000000000002,0.017900000000000006,0.018000000000000002,0.0003000000000000003,0.188,0.19,0.18945,0.19,0.0006689544080129831,0.074,0.076,0.0749,0.075,0.00043588989435406776,0.042,0.043000000000000003,0.04270000000000001,0.043000000000000003,0.0004582575694955844,0.271,0.274,0.2727,0.273,0.0008426149773176365,0.022,0.023,0.022350000000000002,0.022,0.00047696960070847314,64,4,4096,1536,151936,128,8,3072,4
0.131,0.134,0.1324761904761905,0.133,0.0007939681905015754,0.058,0.06,0.05899999999999998,0.059000000000000004,0.0003162277660168371,0.225,0.227,0.22599999999999998,0.226,0.0005477225575051667,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,0.189,0.19,0.1895,0.1895,0.0005000000000000004,0.075,0.076,0.0758,0.076,0.00040000000000000034,0.042,0.043000000000000003,0.04250000000000001,0.0425,0.0005000000000000004,0.28200000000000003,0.28500000000000003,0.28380000000000005,0.28350000000000003,0.0009797958971132722,0.022,0.023,0.022600000000000002,0.023,0.0004898979485566361,64,4,4096,1536,151936,128,8,3040,4
0.128,0.13,0.1290952380952381,0.129,0.0006834619092574922,0.058,0.059000000000000004,0.05805000000000001,0.058,0.00021794494717703385,0.228,0.23,0.22890000000000002,0.229,0.0006244997998398404,0.017,0.018000000000000002,0.017550000000000003,0.018000000000000002,0.0004974937185533104,0.191,0.192,0.19155,0.192,0.0004974937185533104,0.073,0.074,0.07395,0.074,0.00021794494717703385,0.042,0.043000000000000003,0.04295000000000001,0.043000000000000003,0.00021794494717703385,0.271,0.274,0.27270000000000005,0.273,0.0008426149773176366,0.022,0.023,0.022150000000000003,0.022,0.00035707142142714284,64,4,4096,1536,151936,128,8,3008,4
0.125,0.129,0.12719047619047621,0.127,0.001005652956282995,0.057,0.057,0.056999999999999995,0.057,6.938893903907228e-18,0.227,0.229,0.2277,0.228,0.0006403124237432856,0.017,0.018000000000000002,0.017150000000000006,0.017,0.00035707142142714284,0.19,0.192,0.19069999999999998,0.191,0.0005567764362830027,0.07200000000000001,0.074,0.0731,0.073,0.0005385164807134481,0.042,0.043000000000000003,0.04285000000000001,0.043000000000000003,0.00035707142142714284,0.273,0.277,0.27565000000000006,0.276,0.001061838029079766,0.022,0.023,0.022150000000000003,0.022,0.00035707142142714284,64,4,4096,1536,151936,128,8,2976,4
0.124,0.129,0.12619047619047621,0.126,0.0012196427118919722,0.056,0.057,0.05605,0.056,0.00021794494717703388,0.227,0.229,0.22805,0.228,0.0006689544080129831,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.19,0.192,0.19095,0.191,0.0007399324293474377,0.07100000000000001,0.07200000000000001,0.07115,0.07100000000000001,0.00035707142142714284,0.042,0.043000000000000003,0.04290000000000001,0.043000000000000003,0.0003000000000000003,0.257,0.26,0.2584,0.258,0.0010677078252031322,0.021,0.022,0.021950000000000004,0.022,0.0002179449471770331,64,4,4096,1536,151936,128,8,2944,4
0.123,0.126,0.12495238095238094,0.125,0.0009988655696858595,0.055,0.056,0.05585000000000001,0.056,0.00035707142142714284,0.227,0.301,0.24610000000000004,0.228,0.03135745525389456,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.19,0.192,0.19085000000000002,0.191,0.0006538348415311016,0.07,0.07100000000000001,0.0709,0.07100000000000001,0.00030000000000000024,0.042,0.043000000000000003,0.04275000000000001,0.043000000000000003,0.0004330127018922197,0.269,0.273,0.27120000000000005,0.271,0.000979795897113272,0.021,0.022,0.021200000000000004,0.021,0.00039999999999999893,64,4,4096,1536,151936,128,8,2912,4
0.121,0.124,0.12247619047619047,0.122,0.0006632565846278159,0.055,0.055,0.05500000000000001,0.055,6.938893903907228e-18,0.227,0.229,0.2279,0.228,0.0005385164807134509,0.017,0.017,0.017000000000000005,0.017,3.469446951953614e-18,0.19,0.192,0.19065,0.191,0.0005722761571129803,0.07,0.07100000000000001,0.07025,0.07,0.0004330127018922198,0.042,0.043000000000000003,0.04285000000000001,0.043000000000000003,0.0003570714214271428,0.266,0.269,0.2674,0.267,0.0009695359714832667,0.021,0.022,0.021200000000000004,0.021,0.00039999999999999893,64,4,4096,1536,151936,128,8,2880,4
0.121,0.124,0.12276190476190475,0.123,0.0010647942749999007,0.054,0.055,0.05465,0.055,0.00047696960070847314,0.227,0.23,0.22865000000000002,0.229,0.0008529361054615998,0.016,0.017,0.016950000000000003,0.017,0.00021794494717703385,0.191,0.193,0.19175,0.192,0.0007664854858377951,0.069,0.07,0.06985000000000001,0.07,0.00035707142142714284,0.042,0.043000000000000003,0.04290000000000001,0.043000000000000003,0.0003000000000000003,0.265,0.269,0.26705000000000007,0.267,0.00086458082328953,0.021,0.022,0.021150000000000002,0.021,0.0003570714214271416,64,4,4096,1536,151936,128,8,2848,4
0.11900000000000001,0.123,0.12085714285714284,0.121,0.0010367400503370101,0.053,0.054,0.05315000000000001,0.053,0.0003570714214271428,0.225,0.227,0.22605000000000003,0.226,0.0006689544080129831,0.016,0.017,0.016200000000000003,0.016,0.00040000000000000034,0.187,0.189,0.1883,0.188,0.0007141428428542857,0.068,0.069,0.06855,0.069,0.0004974937185533104,0.042,0.043000000000000003,0.04260000000000001,0.043000000000000003,0.000489897948556636,0.249,0.252,0.2508,0.251,0.0008124038404635967,0.02,0.021,0.020800000000000006,0.021,0.0004000000000000003,64,4,4096,1536,151936,128,8,2816,4
0.11800000000000001,0.121,0.11980952380952385,0.12,0.0008518354199999148,0.052000000000000005,0.053,0.05245000000000001,0.052000000000000005,0.0004974937185533069,0.225,0.227,0.22574999999999998,0.226,0.0006224949798994372,0.016,0.017,0.016200000000000003,0.016,0.00040000000000000034,0.187,0.189,0.18810000000000002,0.188,0.0007000000000000006,0.067,0.068,0.06790000000000002,0.068,0.00030000000000000024,0.042,0.043000000000000003,0.04265000000000001,0.043000000000000003,0.0004769696007084733,0.261,0.264,0.2626,0.263,0.0008000000000000006,0.02,0.022,0.02075,0.021,0.0005361902647381805,64,4,4096,1536,151936,128,8,2784,4
0.117,0.12,0.11828571428571433,0.11800000000000001,0.0008247860988423218,0.051000000000000004,0.052000000000000005,0.05185000000000001,0.052000000000000005,0.00035707142142714284,0.228,0.23,0.22895000000000004,0.229,0.0005894913061275804,0.016,0.017,0.016050000000000002,0.016,0.0002179449471770339,0.189,0.191,0.18985,0.19,0.0007262919523166982,0.065,0.066,0.06555,0.066,0.0004974937185533104,0.042,0.043000000000000003,0.04285000000000001,0.043000000000000003,0.00035707142142714284,0.251,0.254,0.25215,0.252,0.001061838029079766,0.02,0.021,0.020250000000000004,0.02,0.00043301270189221973,64,4,4096,1536,151936,128,8,2752,4
0.115,0.11900000000000001,0.1170952380952381,0.117,0.0010190921218587007,0.051000000000000004,0.052000000000000005,0.05110000000000001,0.051000000000000004,0.0003000000000000003,0.227,0.229,0.22779999999999995,0.228,0.0006000000000000005,0.015,0.016,0.015950000000000002,0.016,0.00021794494717703385,0.189,0.191,0.1896,0.19,0.0005830951894845307,0.064,0.065,0.0644,0.064,0.0004898979485566361,0.042,0.043000000000000003,0.04255000000000001,0.043000000000000003,0.0004974937185533104,0.254,0.257,0.25495,0.255,0.0009205976319760994,0.02,0.021,0.020150000000000005,0.02,0.00035707142142714284,64,4,4096,1536,151936,128,8,2720,4
0.112,0.117,0.11490476190476194,0.115,0.0012307474269828663,0.05,0.05,0.05000000000000001,0.05,6.938893903907228e-18,0.226,0.229,0.22750000000000004,0.227,0.0008660254037844393,0.016,0.016,0.016000000000000004,0.016,3.469446951953614e-18,0.171,0.17200000000000001,0.17149999999999999,0.1715,0.0005000000000000006,0.063,0.064,0.06325,0.063,0.0004330127018922198,0.042,0.043000000000000003,0.04250000000000001,0.0425,0.0005000000000000006,0.23700000000000002,0.241,0.23925000000000002,0.23900000000000002,0.0010428326807307,0.02,0.02,0.020000000000000004,0.02,3.469446951953614e-18,64,4,4096,1536,151936,128,8,2688,4
0.113,0.117,0.11476190476190479,0.115,0.0009712418121129123,0.049,0.05,0.04935000000000001,0.049,0.00047696960070847325,0.226,0.228,0.22749999999999998,0.228,0.0005916079783099621,0.015,0.016,0.0158,0.016,0.0004000000000000004,0.171,0.17200000000000001,0.17145000000000002,0.171,0.0004974937185533104,0.061,0.063,0.061750000000000006,0.062,0.0006224949798994372,0.042,0.043000000000000003,0.04260000000000001,0.043000000000000003,0.000489897948556636,0.251,0.254,0.2522999999999999,0.252,0.0008426149773176365,0.019,0.02,0.019200000000000002,0.019,0.00040000000000000034,64,4,4096,1536,151936,128,8,2656,4
0.111,0.114,0.11247619047619048,0.112,0.0007939681905015754,0.048,0.049,0.04880000000000001,0.049,0.0004000000000000003,0.226,0.229,0.22745,0.227,0.0006689544080129831,0.015,0.016,0.015450000000000002,0.015,0.0004974937185533104,0.171,0.17200000000000001,0.17150000000000004,0.1715,0.0005000000000000006,0.06,0.061,0.06040000000000001,0.06,0.0004898979485566361,0.042,0.043000000000000003,0.04255000000000001,0.043000000000000003,0.0004974937185533104,0.244,0.247,0.2454,0.245,0.0009165151389911689,0.019,0.02,0.019150000000000004,0.019,0.00035707142142714284,64,4,4096,1536,151936,128,8,2624,4
0.109,0.113,0.11142857142857145,0.111,0.0011368891796488887,0.048,0.048,0.04800000000000001,0.048,6.938893903907228e-18,0.226,0.229,0.22754999999999997,0.228,0.0006689544080129832,0.015,0.016,0.015100000000000002,0.015,0.00030000000000000024,0.171,0.17200000000000001,0.17145000000000002,0.171,0.0004974937185533104,0.06,0.061,0.0601,0.06,0.00030000000000000024,0.042,0.043000000000000003,0.04225000000000001,0.042,0.0004330127018922198,0.246,0.248,0.24725000000000003,0.247,0.0006982120021884476,0.019,0.02,0.019100000000000002,0.019,0.00030000000000000024,64,4,4096,1536,151936,128,8,2592,4
0.108,0.112,0.11,0.11,0.001023532631438319,0.047,0.048,0.047950000000000007,0.048,0.00021794494717703385,0.225,0.227,0.22584999999999997,0.226,0.0005722761571129804,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.17,0.171,0.17054999999999998,0.171,0.0004974937185533104,0.059000000000000004,0.06,0.059250000000000004,0.059000000000000004,0.00043301270189221675,0.041,0.042,0.04195000000000001,0.042,0.00021794494717703385,0.229,0.233,0.23015000000000008,0.23,0.0009096702699330132,0.018000000000000002,0.019,0.018550000000000004,0.019,0.0004974937185533088,64,4,4096,1536,151936,128,8,2560,4
0.107,0.112,0.10914285714285714,0.109,0.0012453996981544792,0.047,0.048,0.04730000000000001,0.047,0.0004582575694955844,0.224,0.227,0.2253,0.225,0.0008426149773176366,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.169,0.171,0.17014999999999997,0.17,0.0005722761571129803,0.059000000000000004,0.06,0.05934999999999999,0.059000000000000004,0.00047696960070846994,0.041,0.042,0.04190000000000001,0.042,0.0003000000000000003,0.24,0.245,0.24305000000000004,0.243,0.0010712142642814286,0.019,0.02,0.019050000000000004,0.019,0.00021794494717703388,64,4,4096,1536,151936,128,8,2528,4
0.10400000000000001,0.11,0.10780952380952383,0.108,0.001258080458440276,0.046,0.047,0.04605000000000001,0.046,0.00021794494717703385,0.228,0.23,0.22865000000000002,0.229,0.0005722761571129803,0.015,0.015,0.015000000000000003,0.015,3.469446951953614e-18,0.171,0.17300000000000001,0.17205000000000004,0.17200000000000001,0.0005894913061275802,0.057,0.058,0.05715,0.057,0.00035707142142714284,0.024,0.025,0.024750000000000005,0.025,0.0004330127018922198,0.229,0.23500000000000001,0.23269999999999996,0.233,0.001345362404707372,0.018000000000000002,0.019,0.018100000000000005,0.018000000000000002,0.0002999999999999992,64,4,4096,1536,151936,128,8,2496,4
0.105,0.107,0.10609523809523813,0.106,0.0008109231602822103,0.045,0.046,0.04585000000000001,0.046,0.00035707142142714284,0.227,0.229,0.22824999999999998,0.228,0.0006224949798994372,0.014,0.015,0.014850000000000002,0.015,0.00035707142142714224,0.171,0.17200000000000001,0.17160000000000003,0.17200000000000001,0.000489897948556636,0.055,0.056,0.05585,0.056,0.0003570714214271428,0.024,0.025,0.024450000000000006,0.024,0.0004974937185533104,0.234,0.23700000000000002,0.23550000000000004,0.23550000000000001,0.0009219544457292895,0.018000000000000002,0.019,0.018150000000000006,0.018000000000000002,0.0003570714214271416,64,4,4096,1536,151936,128,8,2464,4
0.10200000000000001,0.107,0.10533333333333335,0.105,0.0009428090415820618,0.045,0.046,0.04505000000000001,0.045,0.00021794494717703385,0.226,0.229,0.22785000000000002,0.228,0.0009096702699330135,0.014,0.015,0.014150000000000001,0.014,0.00035707142142714214,0.152,0.155,0.15355,0.154,0.0008046738469715547,0.055,0.056,0.05515,0.055,0.00035707142142714284,0.024,0.025,0.024750000000000005,0.025,0.0004330127018922198,0.218,0.224,0.221,0.221,0.0014142135623730963,0.018000000000000002,0.018000000000000002,0.018000000000000006,0.018000000000000002,3.469446951953614e-18,64,4,4096,1536,151936,128,8,2432,4
0.10300000000000001,0.106,0.10452380952380952,0.105,0.0008518354199999146,0.045,0.045,0.045000000000000005,0.045,6.938893903907228e-18,0.228,0.301,0.24625,0.2285,0.03092389852525065,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.152,0.154,0.15339999999999998,0.153,0.0005830951894845306,0.054,0.055,0.05415000000000001,0.054,0.0003570714214271428,0.024,0.025,0.024600000000000004,0.025,0.0004898979485566361,0.228,0.232,0.23015000000000008,0.23,0.0008529361054615998,0.017,0.018000000000000002,0.017550000000000003,0.018000000000000002,0.0004974937185533105,64,4,4096,1536,151936,128,8,2400,4
0.101,0.10400000000000001,0.10204761904761908,0.10200000000000001,0.0008438116736509222,0.044,0.045,0.044050000000000006,0.044,0.00021794494717703385,0.227,0.3,0.2312,0.228,0.015791136754521505,0.014,0.015,0.014050000000000002,0.014,0.00021794494717703353,0.153,0.154,0.15345,0.153,0.0004974937185533104,0.053,0.054,0.0531,0.053,0.00030000000000000024,0.024,0.025,0.024650000000000005,0.025,0.00047696960070847325,0.222,0.227,0.2246,0.2245,0.0012409673645990868,0.017,0.018000000000000002,0.017100000000000004,0.017,0.00030000000000000024,64,4,4096,1536,151936,128,8,2368,4
0.098,0.10200000000000001,0.10023809523809527,0.1,0.0007499055118106493,0.043000000000000003,0.043000000000000003,0.04300000000000001,0.043000000000000003,6.938893903907228e-18,0.227,0.229,0.22775000000000004,0.228,0.0006224949798994372,0.014,0.014,0.014000000000000002,0.014,1.734723475976807e-18,0.153,0.154,0.15355,0.154,0.0004974937185533104,0.051000000000000004,0.052000000000000005,0.051550000000000006,0.052000000000000005,0.0004974937185533105,0.024,0.025,0.024400000000000005,0.024,0.000489897948556636,0.222,0.226,0.22360000000000002,0.223,0.0011135528725660054,0.017,0.018000000000000002,0.017100000000000004,0.017,0.00030000000000000024,64,4,4096,1536,151936,128,8,2336,4
0.096,0.1,0.0989047619047619,0.099,0.0008676603408708864,0.042,0.043000000000000003,0.04295000000000001,0.043000000000000003,0.00021794494717703385,0.224,0.299,0.25420000000000004,0.226,0.03515906710935316,0.013000000000000001,0.014,0.013700000000000004,0.014,0.00045825756949558356,0.151,0.153,0.15185,0.152,0.0005722761571129803,0.048,0.049,0.04885000000000001,0.049,0.00035707142142714284,0.024,0.025,0.024050000000000005,0.024,0.00021794494717703388,0.20600000000000002,0.21,0.20775000000000005,0.20750000000000002,0.0010897247358851586,0.017,0.018000000000000002,0.017250000000000005,0.017,0.00043301270189221973,64,4,4096,1536,151936,128,8,2304,4
